name,fecha,area
DSC_0041.JPG,cuarta,524.1829370500182
DSC_0025.JPG,cuarta,567.0647417536597
DSC_0124.JPG,cuarta,681.9723221419154
DSC_0107.JPG,cuarta,749.3174302938739
DSC_0032.JPG,cuarta,562.9398622025457
DSC_0068.JPG,cuarta,511.1104622034925
DSC_0154.JPG,cuarta,328.56096024969946
DSC_0158.JPG,cuarta,464.8965019734253
DSC_0065.JPG,cuarta,546.6036803207277
DSC_0042.JPG,cuarta,898.8730041509708
DSC_0130.JPG,cuarta,430.38957656179275
DSC_0037.JPG,cuarta,531.3998289874686
DSC_0138.JPG,cuarta,512.1093806774618
DSC_0166.JPG,cuarta,621.8226998998017
DSC_0016.JPG,cuarta,622.892281243546
DSC_0059.JPG,cuarta,901.4331991638559
DSC_0165.JPG,cuarta,541.4357476581858
DSC_0034.JPG,cuarta,550.6779063641472
DSC_0075.JPG,cuarta,512.6532833928683
DSC_0100.JPG,cuarta,597.1482340978957
DSC_0112.JPG,cuarta,457.03463302917925
DSC_0134.JPG,cuarta,485.8094631847501
DSC_0031.JPG,cuarta,535.6798536763916
DSC_0096.JPG,cuarta,529.1947988238426
DSC_0143.JPG,cuarta,657.8061353044588
DSC_0023.JPG,cuarta,848.9330248557453
DSC_0120.JPG,cuarta,655.546078826912
DSC_0097.JPG,cuarta,566.6214137669787
DSC_0103.JPG,cuarta,595.744590944691
DSC_0028.JPG,cuarta,386.2305761152051
DSC_0029.JPG,cuarta,480.0515805807308
DSC_0062.JPG,cuarta,790.1501822660713
DSC_0046.JPG,cuarta,711.3683098600457
DSC_0051.JPG,cuarta,737.6915067804591
DSC_0131.JPG,cuarta,587.095490437409
DSC_0149.JPG,cuarta,440.46724621751395
DSC_0039.JPG,cuarta,454.2237063215519
DSC_0080.JPG,cuarta,673.2919313258427
DSC_0081.JPG,cuarta,523.9192605556211
DSC_0105.JPG,cuarta,612.5958409928467
DSC_0141.JPG,cuarta,715.2937771723543
DSC_0125.JPG,cuarta,606.5002911973272
DSC_0114.JPG,cuarta,528.3299051246207
DSC_0095.JPG,cuarta,822.7232581758306
DSC_0164.JPG,cuarta,609.5253796891718
DSC_0090.JPG,cuarta,912.2044908120157
DSC_0162.JPG,cuarta,759.9128025690726
DSC_0078.JPG,cuarta,590.3677796206466
DSC_0123.JPG,cuarta,717.4182793913571
DSC_0160.JPG,cuarta,543.2198453230063
DSC_0163.JPG,cuarta,550.6659652277613
DSC_0019.JPG,cuarta,696.8145443949423
DSC_0074.JPG,cuarta,397.04162454600237
DSC_0145.JPG,cuarta,898.9266997901032
DSC_0110.JPG,cuarta,599.9806421318405
