name,fecha,area
DSC_0053.JPG,segunda,844.6954566428652
DSC_0126.JPG,segunda,755.4353855857845
DSC_0157.JPG,segunda,587.044621661845
DSC_0088.JPG,segunda,636.391733126189
DSC_0153.JPG,segunda,600.1970870756161
DSC_0101.JPG,segunda,784.8001779937014
DSC_0048.JPG,segunda,759.4745680204416
DSC_0050.JPG,segunda,846.4002242102026
DSC_0113.JPG,segunda,662.3585522259867
DSC_0024.JPG,segunda,920.3116585264214
DSC_0118.JPG,segunda,925.2394391709773
DSC_0108.JPG,segunda,971.1018431832508
DSC_0017.JPG,segunda,753.0332177536918
DSC_0109.JPG,segunda,682.8452143761289
DSC_0161.JPG,segunda,608.6638511114161
DSC_0067.JPG,segunda,595.1763239783338
DSC_0091.JPG,segunda,716.3221551834556
DSC_0146.JPG,segunda,1034.9660595334901
DSC_0148.JPG,segunda,452.55462025596177
DSC_0127.JPG,segunda,768.3929646858004
DSC_0156.JPG,segunda,537.6068863469185
DSC_0058.JPG,segunda,1023.9330239133207
DSC_0104.JPG,segunda,584.9126318354985
DSC_0018.JPG,segunda,800.5337101364873
DSC_0021.JPG,segunda,1009.9176498321007
DSC_0060.JPG,segunda,696.6063270594063
DSC_0052.JPG,segunda,963.9813133512646
DSC_0066.JPG,segunda,544.332335120709
DSC_0115.JPG,segunda,626.030332290845
DSC_0089.JPG,segunda,862.7593554695582
DSC_0035.JPG,segunda,673.8024909255752
DSC_0083.JPG,segunda,979.453994749063
DSC_0099.JPG,segunda,618.5383318044956
DSC_0082.JPG,segunda,749.8251743059942
DSC_0079.JPG,segunda,902.7102878183948
DSC_0121.JPG,segunda,879.4918090929866
DSC_0094.JPG,segunda,805.0705626626295
DSC_0119.JPG,segunda,661.8153533388708
DSC_0063.JPG,segunda,1137.6048142898267
DSC_0047.JPG,segunda,864.9394072212071
DSC_0102.JPG,segunda,576.5189694785086
DSC_0076.JPG,segunda,963.7969144496753
DSC_0070.JPG,segunda,411.504145245136
DSC_0140.JPG,segunda,1228.5495906082447
DSC_0086.JPG,segunda,658.9633438886365
DSC_0092.JPG,segunda,793.4352414206219
DSC_0056.JPG,segunda,921.5637350406246
DSC_0098.JPG,segunda,632.3764555220001
DSC_0087.JPG,segunda,949.5486477944614
DSC_0085.JPG,segunda,898.6661784537607
DSC_0155.JPG,segunda,498.5461830749255
DSC_0132.JPG,segunda,539.4651362312051
DSC_0122.JPG,segunda,663.5599695268739
DSC_0135.JPG,segunda,409.7852105432887
DSC_0069.JPG,segunda,1309.1735324797921
DSC_0038.JPG,segunda,597.3434330196952
DSC_0054.JPG,segunda,870.4525355150532
DSC_0137.JPG,segunda,728.7202040694916
DSC_0055.JPG,segunda,675.3369293395644
DSC_0077.JPG,segunda,821.8826940182842
DSC_0111.JPG,segunda,630.6841432601238
DSC_0040.JPG,segunda,2128.791410581861
DSC_0106.JPG,segunda,686.2866122605245
DSC_0128.JPG,segunda,361.3865518240293
DSC_0093.JPG,segunda,879.1965409936615
DSC_0030.JPG,segunda,660.6111574368334
DSC_0043.JPG,segunda,431.8181744517782
DSC_0073.JPG,segunda,437.88056643517416
DSC_0044.JPG,segunda,915.0557047379644
DSC_0117.JPG,segunda,1026.71639989036
DSC_0064.JPG,segunda,721.6974175670156
DSC_0022.JPG,segunda,834.508080976702
DSC_0136.JPG,segunda,613.5395246857111
DSC_0072.JPG,segunda,412.9039595698465
DSC_0139.JPG,segunda,711.3544781294738
DSC_0049.JPG,segunda,859.1377604175046
DSC_0045.JPG,segunda,497.2317909108241
DSC_0144.JPG,segunda,945.4390946393139
DSC_0133.JPG,segunda,910.0773600541193
DSC_0057.JPG,segunda,1087.0847987609004
DSC_0033.JPG,segunda,582.3700964982526
DSC_0159.JPG,segunda,342.0069834608145
DSC_0150.JPG,segunda,493.64818569430537
DSC_0151.JPG,segunda,426.32205317661857
DSC_0036.JPG,segunda,519.5715604551575
DSC_0061.JPG,segunda,971.8968869470975
DSC_0152.JPG,segunda,444.37352007658967
DSC_0071.JPG,segunda,488.6057942315761
DSC_0142.JPG,segunda,937.9956387964648
DSC_0129.JPG,segunda,343.93528884768193
DSC_0116.JPG,segunda,791.8804225601867
DSC_0084.JPG,segunda,928.4787391059176
DSC_0020.JPG,segunda,648.7070761203521
DSC_0026.JPG,segunda,360.5076520805876
DSC_0027.JPG,segunda,1482.1046240926178
DSC_0147.JPG,segunda,392.47174409434416
DSC_0041.JPG,segunda,590.0895170643455
DSC_0025.JPG,segunda,571.9294536787728
DSC_0124.JPG,segunda,724.5105237601224
DSC_0107.JPG,segunda,837.0905502800929
DSC_0032.JPG,segunda,718.848502742389
DSC_0068.JPG,segunda,598.167348026797
DSC_0154.JPG,segunda,343.78346574128864
DSC_0158.JPG,segunda,763.8012850538868
DSC_0065.JPG,segunda,617.5940781438667
DSC_0042.JPG,segunda,1916.0154926040686
DSC_0130.JPG,segunda,478.3027952704244
DSC_0037.JPG,segunda,711.1620398344033
DSC_0138.JPG,segunda,535.9507866806065
DSC_0166.JPG,segunda,741.9084396511595
DSC_0016.JPG,segunda,742.469298093679
DSC_0059.JPG,segunda,947.9846352235287
DSC_0165.JPG,segunda,898.1521588489737
DSC_0034.JPG,segunda,661.3098214363247
DSC_0075.JPG,segunda,565.020045376828
DSC_0100.JPG,segunda,682.2583384997113
DSC_0112.JPG,segunda,516.6193574844751
DSC_0134.JPG,segunda,550.3013053304242
DSC_0031.JPG,segunda,595.4441471663735
DSC_0096.JPG,segunda,565.3805341177979
DSC_0143.JPG,segunda,716.1991636448205
DSC_0023.JPG,segunda,947.0551918329495
DSC_0120.JPG,segunda,710.4260356006255
DSC_0097.JPG,segunda,636.1978813018507
DSC_0103.JPG,segunda,689.23315876918
DSC_0028.JPG,segunda,482.7844875553726
DSC_0029.JPG,segunda,1303.4373851153366
DSC_0062.JPG,segunda,901.1044119016294
DSC_0046.JPG,segunda,891.2415299257295
DSC_0051.JPG,segunda,920.4645645806929
DSC_0131.JPG,segunda,628.7336010076646
DSC_0149.JPG,segunda,497.44868792352963
DSC_0039.JPG,segunda,651.8855890179652
DSC_0080.JPG,segunda,763.4017216079092
DSC_0081.JPG,segunda,607.1532506456412
DSC_0105.JPG,segunda,672.9737801774957
DSC_0141.JPG,segunda,795.620059559119
DSC_0125.JPG,segunda,661.5253007198105
DSC_0114.JPG,segunda,555.7575806806925
DSC_0095.JPG,segunda,867.794100043309
DSC_0164.JPG,segunda,776.7378567008866
DSC_0090.JPG,segunda,1045.4180609123682
DSC_0162.JPG,segunda,1174.0381845633756
DSC_0078.JPG,segunda,714.1380675099801
DSC_0123.JPG,segunda,740.4462895966107
DSC_0160.JPG,segunda,733.786194869693
DSC_0163.JPG,segunda,627.1479141792084
DSC_0019.JPG,segunda,808.1589404847991
DSC_0074.JPG,segunda,460.5987537617637
DSC_0145.JPG,segunda,966.094250610308
DSC_0110.JPG,segunda,674.2520882578594
DSC_0053.JPG,cuarta,2433.0094121729885
DSC_0126.JPG,cuarta,1790.6415221076086
DSC_0157.JPG,cuarta,1886.4826795530178
DSC_0088.JPG,cuarta,1353.0988818306025
DSC_0101.JPG,cuarta,1282.5910776552641
DSC_0048.JPG,cuarta,1949.857040531571
DSC_0050.JPG,cuarta,1920.2147022016163
DSC_0113.JPG,cuarta,2155.3421815049433
DSC_0024.JPG,cuarta,2388.1685338542075
DSC_0118.JPG,cuarta,2145.3052324512228
DSC_0108.JPG,cuarta,2678.110442003452
DSC_0017.JPG,cuarta,2016.3572941180792
DSC_0109.JPG,cuarta,2664.7866350383083
DSC_0161.JPG,cuarta,1907.044160209185
DSC_0067.JPG,cuarta,1915.6194366850211
